staSeq,date,reachLen,totalInd,sampYr,lev1Name,lev1Memb,lev2Name,lev2Memb,levPropNum
18051,2009-08-06,53,20,2009,2,1,NA,0,2
14433,2009-08-06,170,119,2009,4,0.5140056,3,0.485994398,3.514005593
18054,2009-08-06,60,76,2009,2,1,NA,0,2
18052,2009-08-06,25,68,2009,4,0.666666667,5,0.33333333,4.333333317
16311,2009-08-06,100,74,2009,4,1,NA,0,4
16243,2009-08-07,155,111,2009,4,1,NA,0,4
14590,2009-08-10,150,222,2009,2,0.5,3,0.5,2.5
14588,2009-08-10,100,341,2009,3,1,NA,0,3
14314,2009-08-10,165,42,2009,5,0.78571429,4,0.214285714,4.785714307
14594,2009-08-11,137,102,2009,4,1,NA,0,4
14595,2009-08-11,125,194,2009,3,0.98453608,2,0.015463918,2.984536075
14582,2009-08-13,150,151,2009,3,1,NA,0,3
17967,2009-08-14,50,20,2009,3,1,NA,0,3
17968,2009-08-14,50,140,2009,5,1,NA,0,5
17959,2009-08-14,50,46,2009,1,1,NA,0,1
14584,2009-08-18,200,319,2009,4,0.75,3,0.25,3.75
17979,2009-08-19,50,83,2009,4,1,NA,0,4
17771,2009-08-19,50,129,2009,5,0.833333333,6,0.16666667,5.166666687
15243,2009-08-19,50,14,2009,6,1,NA,0,6
17986,2009-08-19,52,92,2009,5,1,NA,0,5
17984,2009-08-19,38,38,2009,4,0.631578947,5,0.36842105,4.368421039
17977,2009-08-19,50,40,2009,4,0.91666667,3,0.083333333,3.91666668
17978,2009-08-19,50,52,2009,3,0.76923077,2,0.230769231,2.769230772
17982,2009-08-20,50,14,2009,4,0.666666667,5,0.33333333,4.333333317
17981,2009-08-20,50,49,2009,4,1,NA,0,4
15057,2009-08-20,280,208,2009,3,0.5,4,0.5,3.5
17980,2009-08-20,51,26,2009,4,1,NA,0,4
18050,2009-08-20,130,474,2009,3,1,NA,0,3
16922,2009-08-24,50,94,2009,2,1,NA,0,2
18053,2009-08-24,50,140,2009,3,0.75,2,0.25,2.75
14206,2009-08-24,180,57,2009,4,0.785714286,5,0.21428571,4.214285693
17961,2009-08-28,50,52,2009,6,1,NA,0,6
17958,2009-08-28,50,85,2009,1,0.794117647,2,0.20588235,1.205882347
17960,2009-08-28,40,16,2009,6,1,NA,0,6
16340,2009-09-01,100,328,2009,3,0.772727273,4,0.22727273,3.227272738
16344,2009-09-01,150,355,2009,3,0.617370892,4,0.38262911,3.382629116
14278,2009-09-02,110,25,2009,5,0.9,4,0.1,4.9
14277,2009-09-02,150,51,2009,4,1,NA,0,4
18063,2009-09-02,85,142,2009,2,0.5,3,0.5,2.5
18058,2009-09-02,60,146,2009,1,1,NA,0,1
18059,2009-09-02,50,160,2009,3,1,NA,0,3
16303,2009-09-02,200,24,2009,4,1,NA,0,4
17313,2009-09-02,150,111,2009,5,1,NA,0,5
18057,2009-09-02,70,144,2009,2,0.75,3,0.25,2.25
14383,2009-09-09,150,205,2009,4,0.75,3,0.25,3.75
14392,2009-09-09,150,242,2009,3,1,NA,0,3
17312,2009-09-09,150,117,2009,5,1,NA,0,5
16204,2009-09-10,129,189,2009,5,1,NA,0,5
14800,2009-09-10,170,427,2009,4,1,NA,0,4
14436,2009-09-10,135,288,2009,2,0.645833333,3,0.35416667,2.354166677
14799,2009-09-10,75,221,2009,4,1,NA,0,4
14456,2009-09-10,172,657,2009,4,1,NA,0,4
18062,2009-09-18,100,288,2009,2,0.5,3,0.5,2.5
16757,2009-09-18,90,156,2009,2,1,NA,0,2
14598,2009-09-19,300,198,2009,5,0.89393939,4,0.106060606,4.893939374
14332,2009-09-22,300,171,2009,4,1,NA,0,4
15794,2009-09-22,300,206,2009,3,0.75,4,0.25,3.25
17314,2009-09-23,160,86,2009,2,1,NA,0,2
16329,2009-09-24,150,280,2009,3,0.5,4,0.5,3.5
16330,2009-09-24,150,195,2009,3,1,NA,0,3
17966,2009-09-30,48,37,2009,5,1,NA,0,5
17964,2009-09-30,75,66,2009,1,1,NA,0,1
17965,2009-09-30,80,50,2009,1,1,NA,0,1
17970,2009-09-30,84,52,2009,2,0.75,3,0.25,2.25
17963,2009-09-30,76,92,2009,5,0.66666667,4,0.333333333,4.666666683
17911,2010-05-28,50,89,2010,5,1,NA,0,5
17910,2010-05-28,50,105,2010,2,1,NA,0,2
17909,2010-05-28,50,11,2010,3,1,NA,0,3
17912,2010-05-28,50,102,2010,2,0.735294118,3,0.26470588,2.264705875
16106,2010-06-01,125,97,2010,3,1,NA,0,3
16288,2010-06-01,107,39,2010,3,1,NA,0,3
15306,2010-06-01,100,26,2010,3,1,NA,0,3
15304,2010-06-01,100,14,2010,3,1,NA,0,3
18209,2010-06-02,110,27,2010,3,1,NA,0,3
14736,2010-06-02,25,16,2010,4,0.666666667,5,0.33333333,4.333333317
17300,2010-06-02,108,53,2010,1,1,NA,0,1
16110,2010-06-02,100,68,2010,2,1,NA,0,2
16315,2010-06-03,100,73,2010,4,0.666666667,5,0.33333333,4.333333317
16385,2010-06-03,100,59,2010,2,1,NA,0,2
14819,2010-06-03,100,119,2010,2,0.75,3,0.25,2.25
15901,2010-06-04,80,35,2010,4,1,NA,0,4
16913,2010-06-04,50,16,2010,1,1,NA,0,1
17323,2010-06-04,110,141,2010,5,0.35283688,4,0.333333333,4.039007095
16348,2010-06-04,108,120,2010,3,1,NA,0,3
15794,2010-06-07,300,95,2010,4,0.75,3,0.25,3.75
15783,2010-06-07,142,173,2010,3,1,NA,0,3
14592,2010-06-07,150,268,2010,4,1,NA,0,4
17778,2010-06-08,52,85,2010,2,1,NA,0,2
17777,2010-06-08,48,62,2010,2,1,NA,0,2
17864,2010-06-08,56,182,2010,5,1,NA,0,5
14598,2010-06-08,300,470,2010,4,1,NA,0,4
15844,2010-06-09,150,216,2010,3,0.60185185,2,0.398148148,2.601851846
14713,2010-06-09,150,316,2010,3,0.5,2,0.291139241,2.917721521
14283,2010-06-09,150,146,2010,3,0.5,4,0.5,3.5
14442,2010-06-09,150,158,2010,2,0.75,3,0.25,2.25
17784,2010-06-09,50,66,2010,6,1,NA,0,6
16191,2010-06-10,100,94,2010,2,0.5,3,0.5,2.5
18863,2010-06-10,100,325,2010,3,1,NA,0,3
16728,2010-06-10,83,68,2010,5,1,NA,0,5
16126,2010-06-10,150,47,2010,2,1,NA,0,2
17993,2010-06-10,63,129,2010,5,1,NA,0,5
16046,2010-06-11,100,127,2010,3,1,NA,0,3
15319,2010-06-11,125,201,2010,4,1,NA,0,4
15964,2010-06-11,85,191,2010,2,1,NA,0,2
16341,2010-06-11,100,84,2010,5,1,NA,0,5
15571,2010-06-14,125,138,2010,3,1,NA,0,3
16319,2010-06-14,175,374,2010,4,1,NA,0,4
16370,2010-06-14,165,159,2010,4,1,NA,0,4
15768,2010-06-16,150,659,2010,4,0.75,3,0.25,3.75
14484,2010-06-16,150,370,2010,4,0.5,2,0.25,3.25
15171,2010-06-16,150,134,2010,3,1,NA,0,3
16139,2010-06-17,150,50,2010,2,0.5,3,0.5,2.5
15505,2010-06-17,150,189,2010,2,1,NA,0,2
16498,2010-06-17,100,164,2010,4,0.666666667,3,0.317073171,3.699186979
14593,2010-06-17,103,1230,2010,3,0.77100271,5,0.22899729,3.45799458
18015,2010-06-18,25,29,2010,1,1,NA,0,1
18008,2010-06-18,50,17,2010,2,1,NA,0,2
18014,2010-06-18,25,13,2010,1,1,NA,0,1
14410,2010-06-18,300,156,2010,3,1,NA,0,3
16330,2010-06-21,150,194,2010,3,1,NA,0,3
17186,2010-06-21,150,56,2010,2,0.535714286,3,0.46428571,2.464285701
18006,2010-06-21,50,24,2010,1,1,NA,0,1
18002,2010-06-21,60,88,2010,2,1,NA,0,2
18001,2010-06-21,50,24,2010,2,1,NA,0,2
18270,2010-06-21,150,77,2010,2,1,NA,0,2
18000,2010-06-22,50,20,2010,4,1,NA,0,4
18011,2010-06-22,50,73,2010,2,1,NA,0,2
18009,2010-06-22,62,14,2010,3,1,NA,0,3
18010,2010-06-22,50,54,2010,1,1,NA,0,1
14361,2010-06-23,150,839,2010,5,1,NA,0,5
16346,2010-06-23,137,281,2010,4,1,NA,0,4
15390,2010-06-24,102,14,2010,5,1,NA,0,5
17897,2010-06-24,100,28,2010,5,1,NA,0,5
17900,2010-06-24,100,20,2010,5,1,NA,0,5
17851,2010-06-25,85,23,2010,4,1,NA,0,4
14482,2010-06-25,118,326,2010,3,0.79447853,2,0.205521472,2.794478535
16063,2010-06-25,160,286,2010,3,0.68181818,2,0.318181818,2.681818176
17861,2010-06-28,50,61,2010,1,1,NA,0,1
16228,2010-06-28,165,66,2010,5,1,NA,0,5
17859,2010-06-28,50,43,2010,3,0.61627907,4,0.38372093,3.383720929
17862,2010-06-28,50,17,2010,2,0.75,3,0.25,2.25
15994,2010-06-29,158,161,2010,3,1,NA,0,3
16337,2010-06-29,131,349,2010,5,0.833333333,6,0.16666667,5.166666687
17853,2010-06-29,50,10,2010,5,0.833333333,6,0.16666667,5.166666687
17854,2010-06-29,50,40,2010,1,1,NA,0,1
15063,2010-06-29,152,344,2010,3,1,NA,0,3
16609,2010-06-30,112,106,2010,1,1,NA,0,1
15796,2010-06-30,158,77,2010,4,1,NA,0,4
18012,2010-06-30,50,77,2010,1,1,NA,0,1
14720,2010-06-30,110,256,2010,2,1,NA,0,2
14734,2010-07-01,120,275,2010,4,1,NA,0,4
14738,2010-07-01,176,101,2010,4,1,NA,0,4
14735,2010-07-01,182,382,2010,3,0.83333333,2,0.166666667,2.833333323
14263,2010-07-01,42,313,2010,3,0.847444089,4,0.15255591,3.152555908
14739,2010-07-01,150,330,2010,4,0.8030303,3,0.196969697,3.803030291
17546,2010-07-06,100,39,2010,3,0.75,4,0.25,3.25
14733,2010-07-06,152,157,2010,4,0.7,3,0.3,3.7
15276,2010-07-06,100,283,2010,4,1,NA,0,4
14732,2010-07-06,105,104,2010,4,0.538461538,5,0.46153846,4.461538454
14724,2010-07-07,106,66,2010,4,1,NA,0,4
14727,2010-07-07,152,53,2010,5,1,NA,0,5
16299,2010-07-07,106,25,2010,2,0.75,3,0.25,2.25
16293,2010-07-09,150,74,2010,2,0.75,3,0.25,2.25
17298,2010-07-13,150,521,2010,4,0.944444444,5,0.05555556,4.055555578
16304,2010-07-13,175,214,2010,5,0.6588785,4,0.341121495,4.658878481
15312,2010-07-15,102,98,2010,2,0.5255102,1,0.474489796,1.525510196
15020,2010-07-15,87,56,2010,3,0.89285714,2,0.107142857,2.892857134
14174,2010-07-15,125,122,2010,3,1,NA,0,3
16112,2010-07-15,75,88,2010,3,0.670454545,4,0.32954545,3.329545436
17267,2010-07-16,125,324,2010,3,1,NA,0,3
16930,2010-07-16,137,113,2010,4,1,NA,0,4
16594,2010-07-16,94,87,2010,3,0.75,2,0.25,2.75
14601,2010-07-16,125,175,2010,2,0.571428571,3,0.42857143,2.428571433
15889,2010-07-16,100,151,2010,2,1,NA,0,2
17531,2010-07-16,81,321,2010,5,0.66666667,4,0.333333333,4.666666683
14763,2010-07-16,80,87,2010,2,0.712643678,3,0.28735632,2.287356316
14597,2010-07-16,87,42,2010,4,1,NA,0,4
14197,2010-07-19,175,667,2010,3,0.83333333,2,0.166666667,2.833333323
17906,2010-07-20,50,15,2010,5,1,NA,0,5
16128,2010-07-20,150,73,2010,2,0.657534247,3,0.34246575,2.342465743
17907,2010-07-20,52,34,2010,3,1,NA,0,3
18269,2010-07-20,110,31,2010,5,1,NA,0,5
16484,2010-07-20,148,20,2010,3,1,NA,0,3
17936,2010-07-20,50,163,2010,3,1,NA,0,3
17209,2010-07-20,43,59,2010,4,1,NA,0,4
14214,2010-07-21,150,676,2010,3,1,NA,0,3
14581,2010-07-21,175,472,2010,4,0.59887006,3,0.401129944,3.598870071
15520,2010-07-21,150,119,2010,1,1,NA,0,1
17569,2010-07-22,64,362,2010,4,1,NA,0,4
17571,2010-07-22,122,84,2010,4,1,NA,0,4
17570,2010-07-22,95,199,2010,4,1,NA,0,4
17567,2010-07-22,129,125,2010,4,1,NA,0,4
16072,2010-07-23,175,151,2010,4,1,NA,0,4
16932,2010-07-23,132,309,2010,3,1,NA,0,3
17095,2010-07-23,115,57,2010,4,1,NA,0,4
17530,2010-07-26,120,32,2010,3,0.75,5,0.25,3.5
14164,2010-07-26,75,27,2010,6,1,NA,0,6
17000,2010-07-26,53,37,2010,6,1,NA,0,6
15755,2010-07-26,112,86,2010,3,0.5,5,0.5,4
17545,2010-07-27,85,58,2010,6,1,NA,0,6
17329,2010-07-27,100,23,2010,6,1,NA,0,6
16786,2010-07-27,101,134,2010,2,0.5,3,0.5,2.5
17061,2010-07-27,100,22,2010,6,0.65151515,5,0.348484848,5.651515142
17318,2010-07-27,50,47,2010,3,0.59574468,2,0.404255319,2.595744678
16296,2010-07-27,153,55,2010,6,1,NA,0,6
15193,2010-07-28,100,92,2010,3,0.75,4,0.25,3.25
15125,2010-07-28,80,434,2010,4,1,NA,0,4
17299,2010-07-28,90,35,2010,5,1,NA,0,5
16325,2010-07-28,100,343,2010,4,1,NA,0,4
14773,2010-07-29,100,56,2010,5,1,NA,0,5
14723,2010-07-29,25,25,2010,5,0.833333333,6,0.16666667,5.166666687
14774,2010-07-29,75,200,2010,2,0.75,3,0.25,2.25
17535,2010-07-29,50,128,2010,6,1,NA,0,6
17887,2010-07-29,35,21,2010,5,1,NA,0,5
18835,2010-07-30,50,124,2010,3,0.5,4,0.5,3.5
17947,2010-07-30,50,88,2010,2,1,NA,0,2
14667,2010-07-30,93,280,2010,4,1,NA,0,4
17932,2010-07-30,50,71,2010,2,0.73943662,3,0.26056338,2.260563379
15102,2010-07-30,119,59,2010,5,0.94067797,4,0.059322034,4.940677986
17929,2010-08-04,100,200,2010,4,1,NA,0,4
16437,2010-08-04,98,581,2010,3,0.60240964,2,0.397590361,2.602409643
18273,2010-08-12,135,230,2010,4,0.78985507,3,0.210144928,3.789855063
17937,2010-08-12,62,129,2010,2,0.75,3,0.25,2.25
15574,2010-08-12,130,73,2010,4,0.79680365,3,0.203196347,3.796803641
15002,2010-08-13,75,165,2010,5,1,NA,0,5
16616,2010-08-13,50,64,2010,4,1,NA,0,4
17935,2010-08-13,50,15,2010,2,1,NA,0,2
17953,2010-08-13,50,41,2010,3,0.79268293,2,0.207317073,2.792682936
14270,2010-08-13,50,70,2010,3,0.916666667,4,0.08333333,3.08333332
18061,2010-08-16,150,244,2010,3,0.75,2,0.180327869,2.889344258
16661,2010-08-16,50,73,2010,5,1,NA,0,5
18062,2010-08-16,100,452,2010,4,0.5,2,0.25,3.25
17038,2010-08-16,200,259,2010,3,0.75,4,0.25,3.25
15887,2010-08-17,150,433,2010,3,0.75,4,0.25,3.25
17460,2010-08-17,150,58,2010,4,1,NA,0,4
15877,2010-08-19,50,59,2010,3,0.84745763,2,0.152542373,2.847457636
14264,2010-08-19,30,41,2010,4,0.646341463,5,0.35365854,4.353658554
16271,2010-08-19,50,186,2010,2,1,NA,0,2
17955,2010-08-19,50,139,2010,3,1,NA,0,3
18138,2010-08-25,100,34,2010,6,1,NA,0,6
18135,2010-08-25,30,75,2010,5,1,NA,0,5
18137,2010-08-27,61,40,2010,6,0.91666667,5,0.083333333,5.916666687
15370,2010-08-27,100,748,2010,3,0.68181818,2,0.318181818,2.681818176
14414,2010-08-30,285,732,2010,4,0.93715847,3,0.06284153,3.93715847
16193,2010-08-30,160,139,2010,5,1,NA,0,5
18864,2010-08-30,125,451,2010,4,1,NA,0,4
17922,2010-09-03,60,115,2010,2,1,NA,0,2
17921,2010-09-03,50,265,2010,4,1,NA,0,4
17918,2010-09-03,60,83,2010,5,1,NA,0,5
17904,2010-09-03,63,76,2010,5,1,NA,0,5
17920,2010-09-03,60,188,2010,4,1,NA,0,4
14392,2010-09-08,150,247,2010,3,0.68181818,2,0.318181818,2.681818176
14456,2010-09-10,165,925,2010,4,1,NA,0,4
14454,2010-09-10,130,669,2010,4,1,NA,0,4
16204,2010-09-10,87,681,2010,5,1,NA,0,5
14800,2010-09-10,155,549,2010,5,1,NA,0,5
16472,2010-09-15,56,69,2010,5,1,NA,0,5
17908,2010-09-15,106,130,2010,5,0.97777778,3,0.022222222,4.955555567
16527,2011-06-01,112,20,2011,1,1,NA,0,1
16127,2011-06-01,104,60,2011,2,0.5,3,0.5,2.5
17631,2011-06-01,75,53,2011,3,1,NA,0,3
16124,2011-06-01,135,46,2011,4,0.75,3,0.25,3.75
16078,2011-06-02,125,42,2011,2,1,NA,0,2
17633,2011-06-02,120,74,2011,3,1,NA,0,3
17632,2011-06-02,100,91,2011,2,0.5,3,0.5,2.5
16370,2011-06-02,165,75,2011,4,1,NA,0,4
16711,2011-06-06,100,44,2011,5,1,NA,0,5
16103,2011-06-06,125,485,2011,5,1,NA,0,5
16778,2011-06-06,150,53,2011,4,1,NA,0,4
17693,2011-06-06,135,75,2011,3,0.68181818,2,0.318181818,2.681818176
14804,2011-06-06,129,309,2011,4,1,NA,0,4
15357,2011-06-07,116,207,2011,4,1,NA,0,4
16137,2011-06-07,113,119,2011,5,1,NA,0,5
17634,2011-06-07,105,115,2011,4,1,NA,0,4
15999,2011-06-07,117,79,2011,5,1,NA,0,5
15132,2011-06-08,122,224,2011,4,1,NA,0,4
17636,2011-06-08,100,152,2011,4,1,NA,0,4
16748,2011-06-08,125,410,2011,3,0.74390244,2,0.256097561,2.743902442
17635,2011-06-08,106,221,2011,4,1,NA,0,4
17637,2011-06-08,100,271,2011,4,1,NA,0,4
16141,2011-06-09,80,105,2011,4,1,NA,0,4
15284,2011-06-09,145,111,2011,3,1,NA,0,3
14394,2011-06-09,107,131,2011,4,1,NA,0,4
17391,2011-06-09,105,125,2011,5,1,NA,0,5
16335,2011-06-10,150,160,2011,3,1,NA,0,3
17321,2011-06-10,127,46,2011,4,1,NA,0,4
17640,2011-06-15,148,85,2011,5,0.58823529,4,0.411764706,4.588235274
17639,2011-06-15,168,40,2011,5,1,NA,0,5
15244,2011-06-15,125,76,2011,3,0.565789474,4,0.43421053,3.434210541
14183,2011-06-15,146,276,2011,4,1,NA,0,4
14488,2011-06-15,100,134,2011,4,1,NA,0,4
14248,2011-06-16,110,238,2011,4,1,NA,0,4
16261,2011-06-20,200,138,2011,3,0.54347826,2,0.456521739,2.543478258
14741,2011-06-20,128,70,2011,5,1,NA,0,5
14362,2011-06-20,110,145,2011,4,1,NA,0,4
17954,2011-06-20,50,16,2011,5,1,NA,0,5
15315,2011-06-22,89,64,2011,3,1,NA,0,3
18590,2011-06-22,195,190,2011,3,0.75,4,0.25,3.25
15312,2011-06-22,102,67,2011,1,0.985074627,2,0.01492537,1.014925367
17654,2011-06-22,120,52,2011,4,1,NA,0,4
14813,2011-06-22,200,201,2011,2,1,NA,0,2
16112,2011-06-22,103,94,2011,3,0.845744681,4,0.15425532,3.154255323
16121,2011-06-22,125,105,2011,3,0.5,4,0.5,3.5
14478,2011-06-22,170,39,2011,2,1,NA,0,2
15506,2011-06-22,120,243,2011,4,0.75,3,0.25,3.75
15509,2011-06-22,100,158,2011,3,0.75,4,0.25,3.25
15042,2011-06-22,121,323,2011,4,1,NA,0,4
16525,2011-06-22,128,132,2011,3,1,NA,0,3
15507,2011-06-22,130,95,2011,3,1,NA,0,3
15577,2011-06-23,100,84,2011,4,1,NA,0,4
14453,2011-06-24,119,51,2011,4,1,NA,0,4
14227,2011-06-24,150,180,2011,3,0.75,4,0.25,3.25
16492,2011-06-24,100,47,2011,4,0.75,3,0.25,3.75
16337,2011-06-24,158,155,2011,5,1,NA,0,5
17436,2011-06-28,175,34,2011,3,1,NA,0,3
17167,2011-06-28,150,31,2011,3,1,NA,0,3
17895,2011-06-28,50,34,2011,3,0.720588235,4,0.27941176,3.279411746
17957,2011-06-28,50,39,2011,5,1,NA,0,5
14605,2011-06-29,200,155,2011,2,1,NA,0,2
14202,2011-06-29,120,223,2011,5,1,NA,0,5
15239,2011-06-29,100,195,2011,5,1,NA,0,5
14358,2011-06-29,111,48,2011,5,1,NA,0,5
16044,2011-06-30,143,70,2011,4,1,NA,0,4
16131,2011-06-30,150,156,2011,3,0.991452991,5,0.00854701,3.017094024
16431,2011-06-30,175,165,2011,3,0.752525253,4,0.24747475,3.247474758
16913,2011-06-30,75,58,2011,3,0.974137931,4,0.02586207,3.025862073
14490,2011-06-30,148,183,2011,3,1,NA,0,3
14221,2011-06-30,150,142,2011,4,0.5,2,0.25,3.25
15901,2011-06-30,125,85,2011,4,0.785714286,5,0.21428571,4.214285693
17568,2011-07-01,127,48,2011,4,1,NA,0,4
15796,2011-07-01,147,50,2011,3,0.5,4,0.5,3.5
17530,2011-07-01,153,69,2011,3,0.75,4,0.25,3.25
18598,2011-07-01,50,12,2011,5,1,NA,0,5
14720,2011-07-01,101,140,2011,1,0.5,2,0.5,1.5
16083,2011-07-01,165,106,2011,3,1,NA,0,3
14719,2011-07-01,125,75,2011,5,0.722222222,6,0.27777778,5.277777791
14226,2011-07-05,123,445,2011,3,1,NA,0,3
16323,2011-07-05,148,320,2011,3,0.9375,2,0.0625,2.9375
16307,2011-07-05,105,138,2011,5,1,NA,0,5
15125,2011-07-05,108,254,2011,5,0.66666667,4,0.333333333,4.666666683
14361,2011-07-06,208,1099,2011,4,1,NA,0,4
14157,2011-07-06,115,39,2011,5,1,NA,0,5
14360,2011-07-06,147,82,2011,4,1,NA,0,4
15100,2011-07-07,148,89,2011,2,0.719101124,3,0.28089888,2.280898887
15408,2011-07-07,67,142,2011,3,0.61267606,2,0.387323944,2.612676067
14439,2011-07-07,138,261,2011,3,0.67049808,2,0.329501916,2.670498071
17891,2011-07-07,50,28,2011,3,0.75,2,0.25,2.75
17916,2011-07-07,65,78,2011,5,1,NA,0,5
14880,2011-07-07,200,72,2011,1,1,NA,0,1
14520,2011-07-07,230,325,2011,3,0.782051282,4,0.21794872,3.217948726
17973,2011-07-07,40,52,2011,5,1,NA,0,5
16332,2011-07-08,190,627,2011,3,0.75,4,0.25,3.25
14223,2011-07-08,148,129,2011,4,1,NA,0,4
14128,2011-07-08,150,255,2011,3,0.5,4,0.28431373,3.068627469
18607,2011-07-08,54,110,2011,5,1,NA,0,5
14842,2011-07-11,150,212,2011,4,0.75,3,0.25,3.75
17752,2011-07-11,128,305,2011,2,0.893442623,3,0.10655738,2.106557386
16922,2011-07-11,135,60,2011,2,1,NA,0,2
16114,2011-07-11,150,93,2011,2,0.75,3,0.25,2.25
14133,2011-07-11,101,161,2011,2,0.689440994,3,0.31055901,2.310559018
17657,2011-07-11,125,147,2011,2,1,NA,0,2
17658,2011-07-12,125,51,2011,3,0.5,4,0.5,3.5
14473,2011-07-12,100,453,2011,4,1,NA,0,4
16191,2011-07-12,145,146,2011,4,1,NA,0,4
17148,2011-07-12,63,100,2011,3,0.75,4,0.25,3.25
15087,2011-07-12,150,134,2011,4,0.828358209,5,0.17164179,4.171641786
15013,2011-07-12,300,326,2011,3,1,NA,0,3
16061,2011-07-12,148,161,2011,2,0.5,3,0.5,2.5
14217,2011-07-12,105,365,2011,4,1,NA,0,4
17197,2011-07-12,152,185,2011,3,0.905405405,4,0.09459459,3.094594576
14582,2011-07-12,155,142,2011,4,1,NA,0,4
14516,2011-07-13,170,500,2011,3,1,NA,0,3
15364,2011-07-13,85,292,2011,4,0.61986301,3,0.380136986,3.619862999
16338,2011-07-13,173,531,2011,4,0.59102323,3,0.408976773,3.59102324
14445,2011-07-13,80,945,2011,3,1,NA,0,3
14444,2011-07-13,175,84,2011,5,0.9047619,4,0.095238095,4.904761881
14179,2011-07-14,160,797,2011,3,1,NA,0,3
14348,2011-07-14,211,657,2011,3,0.609081684,4,0.39091832,3.390918333
15860,2011-07-14,128,805,2011,3,1,NA,0,3
14341,2011-07-14,125,1465,2011,4,0.75,3,0.25,3.75
16795,2011-07-15,100,105,2011,5,0.88095238,4,0.119047619,4.880952376
15024,2011-07-15,128,188,2011,3,0.5,4,0.5,3.5
18595,2011-07-15,50,65,2011,5,1,NA,0,5
18568,2011-07-15,50,171,2011,5,1,NA,0,5
18573,2011-07-15,50,52,2011,5,1,NA,0,5
17151,2011-07-15,110,246,2011,5,1,NA,0,5
15009,2011-07-15,95,181,2011,3,1,NA,0,3
14284,2011-07-18,153,79,2011,5,1,NA,0,5
18600,2011-07-18,53,81,2011,5,1,NA,0,5
18591,2011-07-18,60,43,2011,5,1,NA,0,5
15994,2011-07-18,150,76,2011,3,1,NA,0,3
14195,2011-07-18,165,334,2011,3,0.68181818,2,0.318181818,2.681818176
16111,2011-07-18,59,30,2011,4,0.91666667,3,0.083333333,3.91666668
16387,2011-07-19,158,14,2011,1,1,NA,0,1
16793,2011-07-19,50,93,2011,3,0.81182796,2,0.188172043,2.811827966
15499,2011-07-19,175,302,2011,2,0.956953642,3,0.04304636,2.043046365
15240,2011-07-19,150,123,2011,4,1,NA,0,4
15516,2011-07-19,150,381,2011,3,0.95275591,1,0.047244094,2.905511824
18578,2011-07-19,100,39,2011,3,0.75,4,0.17307692,3.096153834
18576,2011-07-20,50,31,2011,5,1,NA,0,5
15005,2011-07-20,150,354,2011,4,1,NA,0,4
18577,2011-07-20,50,16,2011,6,1,NA,0,6
15531,2011-07-20,140,458,2011,3,1,NA,0,3
15253,2011-07-20,150,641,2011,3,1,NA,0,3
16665,2011-07-20,50,13,2011,6,1,NA,0,6
16747,2011-07-21,128,337,2011,3,0.75,4,0.25,3.25
17659,2011-07-21,150,87,2011,2,1,NA,0,2
18605,2011-07-21,185,142,2011,5,1,NA,0,5
16139,2011-07-21,128,43,2011,2,0.5,3,0.5,2.5
18583,2011-07-22,50,93,2011,4,1,NA,0,4
18593,2011-07-22,50,159,2011,4,0.5,5,0.5,4.5
18599,2011-07-22,50,22,2011,2,1,NA,0,2
18592,2011-07-22,50,76,2011,5,0.833333333,6,0.16666667,5.166666687
20263,2011-07-24,100,202,2011,3,1,NA,0,3
14238,2011-07-25,150,260,2011,3,0.67307692,2,0.326923077,2.673076914
14409,2011-07-25,84,43,2011,4,0.75,3,0.25,3.75
18580,2011-07-25,150,97,2011,4,0.944444444,5,0.05555556,4.055555578
14242,2011-07-25,150,234,2011,3,1,NA,0,3
14168,2011-07-26,179,377,2011,4,1,NA,0,4
17694,2011-07-26,87,438,2011,3,1,NA,0,3
16368,2011-07-26,83,133,2011,4,1,NA,0,4
16625,2011-07-26,107,691,2011,3,0.96153846,2,0.038461538,2.961538457
17695,2011-07-26,108,142,2011,3,1,NA,0,3
14244,2011-07-26,158,219,2011,3,0.83333333,2,0.166666667,2.833333323
18587,2011-07-27,50,44,2011,2,0.681818182,3,0.31818182,2.318181824
16271,2011-07-27,75,390,2011,2,0.5,3,0.5,2.5
14129,2011-07-27,155,481,2011,3,0.83333333,2,0.166666667,2.833333323
16110,2011-07-27,156,70,2011,2,1,NA,0,2
14857,2011-07-27,92,46,2011,2,1,NA,0,2
14470,2011-07-27,148,152,2011,3,0.98684211,2,0.013157895,2.986842119
17661,2011-07-28,77,34,2011,3,1,NA,0,3
18571,2011-07-28,50,132,2011,3,0.5,4,0.5,3.5
14740,2011-07-28,112,145,2011,3,0.5,4,0.5,3.5
18597,2011-07-28,50,73,2011,2,0.75,3,0.25,2.25
16688,2011-07-28,84,152,2011,3,1,NA,0,3
17662,2011-07-28,148,182,2011,4,1,NA,0,4
15998,2011-07-29,100,77,2011,4,0.75,3,0.25,3.75
17663,2011-07-29,168,199,2011,3,1,NA,0,3
14711,2011-07-29,113,420,2011,3,1,NA,0,3
16819,2011-07-29,69,181,2011,3,0.75,4,0.25,3.25
14193,2011-07-29,150,231,2011,3,1,NA,0,3
16984,2011-07-29,50,43,2011,5,1,NA,0,5
16836,2011-08-01,95,190,2011,3,0.52631579,2,0.473684211,2.526315791
